Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Collision
0,C,Medium-Low,0.9164513825876553,0,C,Medium,0,B,High,-2.1686021504351696,1,A,Low,0
1,C,Medium,1.0248951870207732,1,C,Medium-Low,0,A,Medium,-2.1916087049628783,1,B,Low,0
0,B,High,0.7989110645604458,1,A,Medium-High,1,A,Medium-High,0.6745029071873104,0,C,Medium-High,1
1,A,Medium-Low,-0.8664694506844669,0,B,Medium-Low,1,A,High,1.3690656555632856,0,C,High,1
0,B,Medium-High,0.18645603176531322,0,B,Medium-High,0,A,Medium-High,0.46263945051093364,1,C,Medium-High,1
1,A,Medium-High,0.10689535032167824,0,B,Low,1,B,Medium-Low,-0.5664251424052743,0,B,Medium-Low,0
0,A,Medium,0.9923559685768186,0,A,Low,0,B,Medium,-0.6103809688701777,1,A,High,1
1,C,Low,0.8738225028315153,0,B,Medium-Low,1,C,Low,2.3903715134551216,1,A,Medium-High,1
0,B,Medium,-2.1176143116629715,1,B,Medium,1,C,Medium-Low,1.1702591313487662,0,A,Low,0
0,C,High,-0.4364599934242523,0,B,Medium-High,0,C,Medium,-1.016277112414298,0,B,Low,0
0,B,Medium,0.9752977041876318,0,B,High,0,A,Medium-High,0.26779308608917995,1,A,Medium-Low,1
1,A,High,0.41323705543050937,1,A,High,1,A,Low,-0.16123295771488227,1,C,Medium-High,1
0,B,Low,2.72118031086709,1,C,Medium,1,C,Low,0.060269392727472275,1,B,Medium,1
1,B,Medium-Low,0.4354247597793304,1,A,Medium-Low,0,A,Medium-Low,0.03669977735868248,1,B,High,1
1,C,Medium,-1.1373320284694217,0,B,Medium-Low,1,A,High,1.3600894586981958,1,C,Medium,1
0,A,High,-0.5963277771616413,1,C,High,1,A,High,-0.026279114838061526,1,A,Medium-Low,0
1,B,Medium,-0.3468154106414475,1,A,Low,0,C,Medium-High,0.7428580050116457,1,A,Low,1
1,C,Medium,-0.22538504902798803,0,C,Medium-High,1,A,High,-1.6402356232702524,0,B,Medium,0
0,A,High,1.2704634077209371,1,C,Medium,0,A,Medium-Low,0.09151509407503029,1,A,Medium,1
0,C,Medium-High,-0.33821735467467806,1,B,High,0,C,Low,-0.96330327277831,1,C,Medium,0
0,C,Medium-Low,-1.1623225386725005,1,C,Medium,0,B,Medium-High,0.7453623580636907,0,B,High,0
0,C,Medium,-0.28742687788857996,0,C,Medium-Low,1,C,Medium-High,-0.3185026981165792,1,C,Medium-High,0
0,B,Low,-0.39013410316380864,0,C,Low,0,A,High,-0.06994517882089353,1,C,Medium,0
1,C,Medium-Low,0.08828595535029647,1,B,Medium,0,B,High,-1.0528523419735134,1,A,Medium,0
1,B,Medium-High,-1.2237463453530335,1,C,Medium-High,0,A,Medium-Low,0.09937692981455534,0,A,Medium-Low,0
1,B,Medium-High,1.7788686383429102,1,C,High,0,A,High,0.34425152342835874,0,A,Medium,1
1,C,Medium-Low,-0.7579617214229017,1,C,Low,1,A,Medium,-0.25317184771336265,1,B,Low,0
0,C,Medium,-0.6678893114737772,0,A,Low,0,B,Medium-High,0.779004225561211,1,C,Medium-High,1
0,B,High,0.26748856413369915,1,A,Medium-High,0,B,High,1.519525051107233,0,A,Medium-High,1
0,A,Low,0.10479622670187318,0,C,High,0,B,Low,0.28593114208940784,0,B,Low,1
0,B,Medium,-0.16360297327932083,0,B,Low,1,C,Medium-High,0.2998233442549049,1,B,Medium-High,1
1,C,Low,-2.503881860497738,0,C,Medium-Low,1,A,Low,-1.2264198471330106,1,B,Medium-High,0
1,B,Medium,-0.23651807405721195,1,B,Medium,1,B,Medium-Low,1.9796576759555817,1,A,Low,1
0,B,Low,1.9166592190098075,1,C,Medium-Low,1,C,High,-0.24081220212074847,1,B,High,1
1,C,Medium,0.06173706682304761,1,C,Medium,1,A,Medium-Low,-0.05671448709514853,1,A,Medium,0
1,A,Medium-Low,1.1152396491670824,0,C,Medium,1,B,Low,0.21759075380126558,1,C,Medium-Low,1
1,A,Medium-High,2.44004506488017,1,B,Low,0,C,High,-0.6525366392103804,1,A,Medium,1
1,C,Medium-Low,-1.7258740967579558,0,A,High,0,B,High,0.21518790018051923,1,B,Low,0
0,B,Medium-High,0.46010587976255946,1,C,Low,0,A,Medium,-0.43955168267505934,0,C,Medium-Low,0
1,A,Medium,-0.6311508993769415,0,B,Low,1,C,Medium-Low,-0.16377712815912884,1,A,Medium-Low,0
0,C,High,0.09346977751882413,0,C,Medium-High,0,B,Low,-0.5914905213147261,0,A,Low,0
1,A,Low,0.44672763479633215,1,C,Medium-High,0,B,High,1.3640481188624038,0,A,Medium-Low,1
0,C,High,-0.02013930887069533,0,A,Low,0,A,Medium,1.1083445046989588,1,B,Low,1
0,A,Medium-Low,-0.292936406534435,0,A,High,1,C,High,1.105425405878303,1,A,High,1
1,A,Medium-Low,-1.2060105586063434,1,A,Low,0,A,Medium-High,-1.0589545517686791,0,B,High,0
0,B,Low,-0.716466216029987,1,C,Medium,0,A,Medium-Low,-0.25503403285400045,0,C,Medium-Low,0
0,B,High,-0.07073969902661302,0,C,Medium-Low,1,A,Medium-Low,-0.21341709092875008,1,A,Low,0
0,B,Medium-High,-0.01113446634108089,0,B,Medium-Low,1,C,Low,-0.5531090393978877,0,A,Medium-Low,0
1,B,Medium,1.8784429376000158,0,C,High,0,A,Medium-Low,-0.14491557058510862,0,B,Medium,1
1,B,Medium-Low,0.8069998212447216,0,B,Medium-High,0,B,Medium,1.6108977138956682,0,C,High,1
1,A,High,-1.676762124902646,0,C,Medium-High,0,C,Medium-High,0.3429283820079517,0,B,Low,0
1,A,Low,-0.41115531093041946,1,C,Medium,0,C,Medium-High,0.209020985675904,0,B,Medium-High,0
1,A,Medium-Low,-0.46065053224434666,0,A,Medium,0,B,High,-0.7965073305030514,1,A,High,0
0,B,Medium-Low,0.14709575054786156,0,B,Low,0,A,Medium,-0.14231560967961207,0,A,Medium-Low,0
0,A,Medium-High,-0.5744972372903542,1,B,High,1,C,Low,0.41557263464126176,1,B,Medium-Low,0
1,A,Low,0.12187230772947347,0,A,Low,0,C,Medium,-0.8176304709268685,1,B,Medium-Low,0
1,C,Medium-Low,-1.4355947924636732,1,C,Low,0,C,Low,0.479248447580553,0,B,Low,0
0,C,High,-0.946998963317917,0,B,Low,0,B,Medium,0.07229954572705585,0,C,Low,0
0,A,High,0.19337565336546345,1,C,Medium-Low,0,B,High,0.9943712978262592,1,A,Medium,1
1,C,High,1.193053363466091,0,C,Low,1,B,Low,-1.1438870943529902,0,B,Medium,1
0,A,Medium-High,0.5139666933619115,0,A,Medium-Low,0,B,High,-1.2202461266300295,1,A,Medium-Low,0
0,B,Medium-Low,-0.2675493615000386,0,A,High,0,A,Medium-High,-0.055317330349518544,1,C,Medium-Low,0
0,C,Medium-High,0.7482501176379435,1,A,Low,0,C,Medium-Low,-1.1646325155320973,1,C,Medium-High,0
1,B,Low,-0.8710697670393119,1,C,Medium-High,0,C,Low,0.05672858665411704,0,A,Medium,0
0,A,Medium-Low,-1.91171499056356,1,B,Low,1,A,Medium-Low,1.705342881191296,1,C,Medium,0
0,B,Medium,1.502777346762367,1,A,Low,1,C,Medium-Low,-2.41561100642597,1,A,High,0
0,B,Medium-High,0.41913161173471636,0,C,Medium,1,A,Medium-High,0.20348112854015335,1,B,High,1
1,B,Low,-0.2006234569602117,0,C,Medium-Low,1,A,High,0.4306718292835965,0,B,Medium,1
1,B,Low,0.10689303876177084,1,C,Medium-Low,1,A,Medium-High,-1.3009459545427013,1,B,Medium-Low,0
0,A,High,2.907194167133675,0,A,Medium,1,C,Medium-High,-1.8059499646728645,1,C,Medium-High,1
1,A,Medium,-0.8748636765814516,1,C,Medium,0,C,Medium-High,1.2836711934746128,1,A,Medium-Low,1
1,C,Low,-0.982491383307549,1,C,Medium-Low,0,A,Low,-1.8347242226343914,0,B,Medium-Low,0
0,C,High,0.2768758964944352,1,A,High,1,C,Medium,-0.12009672988443457,0,C,Medium-Low,1
1,B,Medium-Low,1.1506517701576122,0,B,Medium,1,B,Medium-Low,-1.6430046822654156,0,A,Medium,0
1,A,Medium-High,-0.2851539185969136,1,B,Medium-Low,0,A,Medium-High,0.2102598324393985,0,C,High,0
0,C,High,0.8431185665567544,0,A,Medium-High,0,C,Low,-1.3584685595419135,1,C,Medium-Low,0
0,A,Medium,-0.2262997482834538,0,A,High,1,A,Low,1.2326221280101304,0,A,Low,1
1,C,Medium-High,-1.0138188696895067,1,A,High,0,C,Low,0.1850523561000001,1,B,Medium-High,0
1,A,Medium-Low,-0.5118926391176408,1,C,Medium-High,1,A,Medium-Low,0.6183968315591128,0,B,Medium-High,1
1,A,Low,-1.2296696979654327,1,B,Low,0,B,High,0.06465621118322896,1,A,Medium,0
0,B,Medium-Low,1.1585332978099472,1,C,Low,0,B,Medium,-0.4496360214522163,0,B,Low,1
0,C,Medium-Low,0.5507420438891416,1,B,High,1,C,Medium-Low,-0.13003473044277725,1,B,High,1
1,C,Medium-Low,-0.3446787220915411,1,B,Medium-High,1,A,Medium-High,-1.211287802204029,1,C,Low,0
0,B,Medium-High,-0.19483469790252828,1,C,Medium,1,C,High,-1.2449331215697261,1,A,Low,0
1,B,Medium-High,-0.8397448363411013,1,B,Low,1,C,Medium-Low,1.846355561869715,1,A,Medium,1
0,A,Medium-Low,0.7166547911615799,1,C,High,1,B,Low,-1.463539269852186,0,B,High,0
1,A,Low,2.0721253973898732,0,B,Medium-High,0,C,Medium-High,1.3944089874442567,1,A,Medium-Low,1
1,A,Low,1.6068504434866122,1,C,High,0,A,High,-0.18845018688660914,1,C,Medium,1
0,B,Medium,1.2088554738389878,0,C,High,0,C,Medium,0.2907799271768944,0,A,Medium-High,1
1,C,Medium,0.04784609847240035,1,B,Low,0,B,High,0.8230101795722156,1,A,Medium-High,1
0,C,Medium,0.08729338913952889,1,A,Medium,1,C,High,1.126000768737732,1,C,Low,1
1,B,Medium-Low,-1.89927041221756,0,A,Medium-Low,1,A,Low,0.6703495382848559,1,B,Medium,0
0,C,High,0.5801180776515021,0,C,Medium-Low,1,A,Low,1.3172340239712372,0,A,Low,1
1,B,Medium,-0.14185403766605956,0,C,Medium,1,A,Low,-0.7621293617498685,0,C,Medium,0
0,B,Medium,1.6097252620875326,0,B,High,1,C,Low,0.8345269944213707,0,B,High,1
0,A,Medium-High,0.5454428735133212,1,C,Low,0,B,Medium,-0.8360952409053698,0,A,Medium,0
0,B,Medium,-0.9419108487026404,1,B,Medium,1,B,Medium,-0.2482707500440155,0,B,Medium,0
0,B,High,0.3389473717536292,0,C,High,1,C,Medium-High,-2.5895862776797482,0,B,Low,0
1,A,High,-0.049560267795380794,1,A,Medium-Low,0,B,Low,-0.3030844932481155,1,A,Low,0
1,C,Medium,0.5745058254268075,0,A,High,0,B,Medium,-1.0587297222967398,1,C,Medium,0
0,C,Medium,-1.4399943542665756,0,A,Medium-Low,1,A,Medium-High,-0.7641088778003371,0,B,Medium,0
0,B,Medium,0.6424853386508514,1,B,Low,0,C,High,-0.3917884085783829,1,A,Medium,1
0,C,Medium-Low,1.7808216022884773,0,C,Medium,1,A,Medium-High,-0.7072216492789073,0,A,Low,1
0,C,Medium-Low,-0.7442495928940307,0,C,Low,0,A,Medium,0.9038692291865958,1,A,Medium-High,1
1,B,High,0.14977818712917115,1,B,High,1,C,Medium-Low,1.2142652650954182,1,B,Medium-Low,1
0,C,Medium,-1.2474481744631187,1,A,Medium,1,C,Medium-Low,-0.5511199632395677,1,B,Low,0
0,C,High,-1.2728823522408927,0,A,Low,0,B,Medium,1.9294502382023941,0,C,Medium-Low,1
1,B,Medium-High,-0.08739334846289701,0,B,Low,1,C,Medium,1.5744639194634458,1,B,Low,1
1,A,Low,-0.2898301801029018,0,C,Medium-Low,1,B,High,-1.0721293670559395,0,B,Medium,0
1,A,Medium,-0.12474357445843727,1,A,Medium,0,A,Medium,-1.4976153216723311,1,A,High,0
1,A,Medium-High,-1.398452356782143,0,A,Medium,1,C,Medium,0.3884133305222404,1,A,Medium,0
0,A,Medium-High,0.8637871453024716,1,B,Medium-High,1,C,Low,-0.10618232878107135,1,A,Medium,1
1,B,Medium,-0.8146501206571285,0,B,Low,1,C,Medium,1.6201679054516274,1,C,Low,1
1,C,High,-1.025594019331075,1,A,High,0,A,High,0.7550868813595779,1,A,Medium-High,0
1,B,High,-1.1316984653905502,1,B,Medium,1,C,High,0.420345228404272,0,A,Low,0
0,A,High,-0.1097574685805675,1,B,Low,0,A,Medium-High,0.09853447367679556,1,B,Medium-Low,0
1,A,High,0.4254331448692846,1,A,High,1,C,Medium-High,-1.036087590630649,0,B,Low,0
0,A,Low,-0.028295947330865937,1,B,Medium-Low,1,C,High,-0.8930143530808002,1,A,Medium-Low,0
0,A,Low,-0.22248099163685836,1,C,Low,0,A,Low,-0.5930959555751798,0,B,Medium-Low,0
1,B,Medium,-0.6177042747147073,0,B,High,1,B,Medium,0.6186159895400108,1,C,Low,0
1,B,Medium-Low,-0.9427586695874363,0,B,High,0,B,Medium-High,-0.46810833996963236,1,C,Medium,0
1,A,Medium,-1.114737954705405,1,A,Medium-Low,0,B,Medium,1.5948328805356595,1,A,Medium,1
0,B,High,1.4590634626059353,0,B,Medium,1,C,Low,-0.15723159632167824,1,A,Low,1
1,A,Medium-Low,0.24301689929245912,1,A,Medium-High,0,B,Low,-0.2975442657366394,1,A,High,0
0,A,Low,-1.1164078329655198,0,B,Medium,0,A,Low,-0.6911143344528247,1,B,Medium-High,0
0,C,High,-1.3073665870363869,1,A,High,1,A,Medium-High,-1.8830440451997739,1,C,Medium-Low,0
0,A,Medium-High,-0.8655861425674803,0,C,Medium-High,0,C,Medium-High,-0.1085758342432166,1,A,Low,0
1,A,Medium,0.2677725474821833,0,A,High,0,C,Medium-High,-0.8272914096222739,0,B,Low,0
0,A,Medium-High,-0.3874321749923501,0,B,Medium,1,C,Medium-High,0.5983352615914639,1,A,Medium,1
0,C,Low,0.3974597308519033,0,B,High,1,A,Medium-Low,0.4448289526704663,0,A,Low,1
1,A,Low,-1.7004951240134074,0,A,Medium-High,0,A,High,1.9311979282093583,0,C,Medium-High,1
0,A,High,2.095230849268776,1,A,Low,0,A,Medium,1.4930513362684776,1,C,Medium-High,1
0,A,Medium-High,-1.543264112673551,1,A,Medium-Low,0,B,Low,0.29197155023251703,1,B,Medium,0
1,A,Medium,-0.7533623728099046,0,A,Low,1,B,Low,-0.567854428117609,1,C,Medium-Low,0
1,B,High,-0.39310506422928737,1,B,High,0,C,Medium-Low,-2.5656072611296983,0,B,Low,0
0,A,Medium,-0.9725683671170045,0,B,High,0,A,Medium-High,-0.8240766646193239,1,A,High,0
1,A,Low,-1.2062570126981005,0,B,Medium-High,0,C,Medium-High,0.36847534328375237,1,A,Medium-Low,0
1,A,Medium-High,0.1178632946267866,0,B,Medium-High,1,B,Medium-High,-0.8666720388141548,1,C,Medium-High,0
0,B,Medium,-2.237259617833066,1,A,Medium-Low,1,C,Medium,-0.4234833330642129,1,B,Medium,0
0,A,High,0.49020741735353296,0,A,Medium,1,C,Medium,1.2391020717095729,1,A,Medium,1
1,C,Low,-0.7087677811484745,0,A,Medium-High,0,B,Medium,0.08376455391378701,0,A,Low,0
0,B,High,0.3802757244354778,0,C,Medium,1,B,Low,-0.0653287675707077,1,C,Low,1
0,B,Medium-Low,-0.9510191400222557,1,A,Medium,1,C,Medium-High,0.28819525882240365,1,B,Low,0
0,B,Medium-Low,0.46768818334827345,0,B,High,1,C,Low,-1.7379550727276645,1,A,Medium-Low,0
1,C,Medium,0.26554892864290336,0,A,Low,0,B,Medium-Low,1.0515657778210659,0,B,Medium,1
0,C,Medium,0.7365145798946594,1,A,Medium,0,C,Medium-High,0.5318694451004836,1,B,Low,1
1,A,Medium-High,0.5798694761649779,1,A,Low,0,B,Medium-Low,1.4397679872810203,1,C,Low,1
0,C,Medium-Low,0.0038911759778608034,0,A,Medium-High,1,A,Medium-High,-0.39603265594743964,0,C,Medium-High,0
0,A,Low,0.10087548688622258,0,B,Low,1,C,Medium-High,0.5120397293040554,0,B,Medium-Low,1
0,A,High,-1.2706026060418696,0,C,Low,0,C,Medium,0.4347214356067188,1,C,Low,0
1,C,High,0.4594834532941977,0,C,Medium-Low,1,A,Medium-Low,-0.34145683292621715,1,B,Medium-High,1
0,B,Medium-Low,0.7728776185976973,1,C,Medium-High,1,B,Medium,-0.7355778947473721,0,C,Medium,0
1,C,Medium-Low,0.5410523951160856,1,C,Medium,1,C,Medium-High,-0.7983820046714467,1,A,Medium-Low,0
0,C,Medium,0.6513486942315965,0,A,Low,1,C,Low,-1.1033649495117592,1,A,Low,0
1,C,Medium-Low,0.5023771320799874,1,C,Medium-High,0,C,Medium-High,1.1056436117979602,0,A,Medium-Low,1
1,B,Medium-Low,0.3351341010626269,0,B,Medium-High,1,B,High,0.37154259935281114,1,A,Low,1
1,B,Low,0.8813466799879716,1,C,Medium-High,1,A,Medium-High,-0.263093711908432,0,C,Medium-High,1
1,A,Medium-High,-1.1047705876319933,0,A,Medium-Low,0,A,High,-1.1656710651781952,1,B,Medium-High,0
1,A,High,0.35888288657947404,1,B,Medium-Low,1,B,High,0.2706238113645885,0,A,High,1
1,B,Low,2.3096397104528505,0,B,Low,1,C,Medium-Low,-0.03933239461958551,1,C,High,1
0,C,Medium,-0.10910369351959441,1,B,Medium-Low,1,B,Medium-High,0.5184508548527967,0,B,High,1
1,A,High,-0.6908206079270125,0,A,Low,1,C,High,-0.8868914143810462,0,C,Medium-High,0
1,C,Medium,1.3166859318814912,0,A,High,1,B,Low,-0.904144863473031,0,A,Medium-Low,1
1,A,Medium,1.4123839225773127,1,B,Medium-Low,0,B,Medium-High,-0.059149168632582995,0,C,Medium,1
1,B,Low,-1.2440391446797385,0,A,Medium-Low,1,A,Medium-High,-0.3401799702517167,1,C,Medium-Low,0
1,C,Medium,1.277387046990282,1,B,High,0,B,Medium,1.813344759369625,1,C,Medium-High,1
1,C,Medium-High,0.16899700154093197,1,C,Medium,1,A,Low,-0.40558034053370795,0,A,High,0
1,B,High,0.011708097502743757,0,C,High,0,C,Medium-Low,-1.1434170529331509,1,B,Medium,0
1,B,Low,0.07828687842484436,0,A,Medium-Low,0,A,Medium-Low,-0.654269559564196,1,B,Medium,0
1,C,Medium-Low,-0.08370330074301462,1,A,Medium,1,A,Medium-Low,0.23499639417777896,0,B,Medium,1
1,B,High,-0.6574002462805035,1,A,Medium,1,C,Medium,1.4701391988379509,1,B,Medium-Low,1
0,A,High,-0.39710979701658916,0,C,Medium,1,B,Medium-High,0.596300529383765,1,B,Medium-High,1
0,C,Low,1.9931087147463058,0,A,Medium-High,0,C,Medium-Low,-1.1045023970160817,0,C,Low,1
1,C,Medium-High,0.7800688867231257,0,C,Low,1,C,Low,-1.263158695956365,1,B,Medium-Low,0
1,B,Medium,2.3255873147791633,1,B,Medium,1,B,Low,-0.7647496872085492,1,C,Low,1
0,B,High,0.9076578963949616,0,A,High,1,A,Medium-High,-1.1898670141425807,1,A,Medium-Low,0
0,C,Medium,1.1307927607401882,1,A,Medium-High,0,B,High,-0.3713858515288867,1,C,Low,1
1,C,Low,-0.08648141451366849,0,C,Low,1,C,Low,-1.818870956000754,1,B,Medium-Low,0
0,A,High,1.5754530850103627,1,A,High,0,C,Medium,0.6954995197081446,1,C,High,1
1,C,Low,-0.31685922187369875,1,B,Low,1,C,Medium-High,0.19710003161934442,0,B,Medium,0
1,C,Medium,0.9146297708189431,1,B,High,0,B,Medium,0.3462045500207518,0,A,Medium-High,1
0,A,High,-0.5495597212582177,0,B,Medium-Low,0,B,Medium,-0.24938679652482382,0,B,Medium,0
0,C,Low,0.4560753494512197,0,A,Medium-High,1,B,Medium,-0.9009889708313311,1,C,High,0
1,B,Medium-Low,-0.3317391498917396,0,B,Medium-High,0,C,High,-1.9186649933745958,1,C,Medium-Low,0
0,B,Low,-1.1110731889963146,1,A,Low,0,A,Medium-High,0.6687471633409563,1,B,Low,0
0,B,Low,0.25647024265476986,0,B,Medium-Low,0,C,High,-0.6701607482968821,1,A,Medium-High,0
1,C,Medium-High,0.4323024297942534,1,C,Medium-High,0,B,High,1.786234434690274,1,C,Medium-Low,1
0,B,Medium,-0.6064703045134537,0,A,Medium,0,C,Low,-1.2123781885986913,1,B,Low,0
0,B,High,1.4886071534916399,0,B,Medium,0,C,Medium,0.8779683573648488,1,C,Medium-High,1
1,C,Medium-Low,1.7467201970384056,1,A,Medium-High,1,A,High,0.5481332212964805,1,A,Medium,1
1,C,Medium-Low,-0.28994075696576543,1,B,Low,1,B,Low,0.9063340290243806,0,B,Medium-Low,1
1,A,Medium-High,-0.9441932495023451,0,A,High,1,C,Low,0.2752877847641833,1,B,Medium,0
1,B,Medium-High,0.2946523847777444,0,B,Medium-High,1,B,High,1.276250689104952,1,C,Medium-High,1
0,A,High,-1.459486221323593,0,B,High,0,A,High,1.506387852823617,1,A,Low,1
0,C,High,1.863053996410954,0,A,High,0,C,High,-1.326554279688624,1,C,Medium,1
0,C,Low,-0.8385419926849126,1,B,Low,0,C,Medium-High,-1.6135774111073748,1,A,Medium-Low,0
1,B,Medium,-0.11825780893651057,0,C,Low,1,C,Medium-High,1.7322899498053086,1,A,High,1
1,A,Low,-0.8027125771120799,0,B,Medium-High,0,A,Medium,0.9767185687486257,0,A,Low,1
0,A,Medium-Low,-0.7735108201216472,1,B,High,0,A,Medium-Low,0.8239651694207577,0,A,Medium-High,1
1,A,Low,-0.12634686443576876,0,B,Medium-High,1,B,Medium-High,1.3895572904144518,0,A,Low,1
0,C,Medium-High,0.07154795767011118,0,C,Medium-Low,1,A,Medium-Low,-0.4964325103306511,0,B,Medium-Low,0
0,A,High,-0.44061992262459126,0,C,High,0,C,High,0.8139327156704771,1,B,High,1
1,B,High,0.20861256385645388,0,A,Medium-High,1,C,Medium-High,-0.409586218143593,1,A,Low,0
1,B,Medium-High,-0.5019823663879377,1,A,High,1,B,High,-1.204919484107053,0,B,Medium-Low,0
1,A,Medium-High,-0.6921420771336391,0,A,High,0,A,High,-0.7669914711166714,0,A,Low,0
1,A,Medium-Low,0.11785494310928113,0,C,High,1,A,High,1.436644158682074,0,A,High,1
1,C,Low,-1.320040402821511,1,C,Medium-High,0,A,High,0.7131305063034,1,A,High,0
0,B,Medium-Low,-1.9711393890932964,0,C,High,0,A,Medium-High,-1.3993093150992617,0,C,Medium,0
1,C,Low,0.280660949367785,0,C,High,1,B,Medium-Low,2.439942642694017,0,A,Medium-Low,1
0,C,Medium,0.44847869539803575,1,A,Medium-Low,1,B,Medium,-1.0768873718487677,0,A,High,0
1,B,Medium-High,-0.450251139458908,0,A,Medium-High,0,A,Medium-Low,2.0340355114286175,1,C,Low,1
0,A,Medium,-0.3757126171488761,1,C,Low,1,B,Low,0.5603633235558113,1,A,High,1
1,C,Medium-High,0.9639464658732372,0,A,Medium-High,1,C,Medium-High,0.32933108858300103,1,C,Medium,1
1,B,Medium-High,1.1552122595257501,1,A,Medium,1,C,Medium-High,-0.7632169038195448,1,B,High,1
0,C,Low,0.35252781706307307,1,A,Medium,0,B,Low,0.24776332476673624,1,B,Medium-High,1
0,A,Medium-High,0.3252908162472413,1,A,Medium-High,1,A,Medium-Low,-0.34713773223039474,0,C,Medium-Low,0
0,A,Medium,1.0524142440390225,1,B,Low,1,C,Medium-High,-0.7636510198166875,1,A,Medium-High,1
1,B,Medium-Low,-0.25900524275151526,0,A,Medium-Low,1,A,High,-0.46449037340266747,1,C,Medium-Low,0
0,B,High,0.30975212867340846,0,B,Medium-Low,1,B,Medium,0.6266863649342959,0,B,Medium,1
0,A,Medium-High,0.14920577819616684,1,A,High,1,A,Medium-Low,0.9391884881960663,1,B,High,1
1,C,High,0.3231904878838331,0,B,Low,0,C,Low,-1.9474827673031774,1,B,Medium-High,0
0,B,Medium-High,-0.008997722913793485,1,C,Low,1,C,High,0.18688420972629718,0,A,Low,1
1,B,Low,-0.8147762410405683,0,B,Low,1,A,Medium-High,-0.5946467622635302,0,B,Medium-High,0
0,C,Medium,-2.1197547491493767,0,A,Medium-High,0,A,High,0.2507743126517,0,B,Medium-Low,0
1,A,High,-0.33173284897949007,1,C,High,1,B,High,0.5878945623666644,1,B,Medium-Low,1
0,B,High,-0.666293671436178,1,B,Medium-High,1,B,Medium-High,0.9128861541705184,1,C,Medium-Low,1
0,A,High,0.5762572771703979,1,B,Low,1,C,Low,1.6145385225629685,1,A,High,1
1,C,Medium-High,1.3132617492691459,0,A,Medium-High,0,C,Medium,0.2303937800199054,0,A,High,1
0,A,Medium-High,0.4182808620914291,1,A,Low,0,A,Medium,1.6716024221942933,1,A,High,1
0,A,Medium-High,0.7984629319945862,1,B,Low,0,B,Low,-0.9552152321499737,1,B,Medium-High,0
0,A,Low,0.5116850603874133,0,A,Low,0,C,Low,0.3001810878605397,0,B,Medium-High,1
1,C,Low,-0.34053431044764804,1,A,Low,1,B,Medium-Low,0.5751719174328185,0,C,Medium-Low,1
0,A,High,-0.0023911401754579046,1,B,Medium-High,0,C,High,1.0120664213413448,1,B,Medium-Low,1
1,C,High,-0.12974476660075687,0,A,Medium-High,1,C,Medium-High,-0.27517874274356896,0,A,Medium,0
0,A,Medium-Low,0.8038109124468413,1,C,Medium,1,C,Medium-High,1.8546532558564945,1,C,Medium,1
1,A,Low,0.7659816755710328,1,C,Medium,1,B,Low,1.475564971227871,1,C,High,1
1,A,High,1.225353353216803,1,C,High,0,C,High,0.9880743192611456,0,A,Medium-Low,1
1,C,Medium,0.4632452840870883,1,A,High,0,C,Medium,-0.6088752711400172,0,B,High,0
0,A,Medium,1.2181463656719027,0,A,Medium-High,0,B,High,0.5658059900847727,0,A,Medium-Low,1
0,A,High,-1.1170920411328358,0,C,Medium-Low,0,C,High,1.2453290820526302,0,A,High,1
0,C,Medium-High,-0.6446390930802972,1,A,Low,0,B,Medium-High,-0.5279298577039624,0,C,High,0
1,B,Medium-Low,0.2404279921426611,0,A,Medium-High,0,B,Medium-High,0.858459502869783,0,B,Medium-Low,1
0,A,High,-1.9503582014555405,0,B,High,1,B,Low,-0.8242051450266206,0,C,Medium-High,0
1,A,High,0.5058192783307741,1,A,Medium,0,A,Medium,0.13683261059193916,0,B,Medium,1
0,A,Medium-High,0.3455445361404471,0,C,Medium,0,B,Medium-High,-1.0647499689987565,0,A,Low,0
1,B,Low,-1.3122241754161523,1,B,Medium,1,B,Medium-High,0.136173128543733,1,C,Low,0
1,B,Low,-0.3513484183820033,0,A,Medium-High,1,B,Medium-High,-0.6513069203334699,1,A,Medium,0
0,A,High,-0.1968311499762618,1,B,Medium,1,A,Medium,0.18806757502138705,0,B,High,0
0,B,Low,1.5138509213056164,0,A,Medium,1,A,High,-0.8851218266571225,0,B,Low,1
0,C,High,2.3472962511425486,0,B,Medium-High,0,B,High,0.8197317368025582,1,B,Medium-High,1
1,C,Medium-High,-0.5427639347488594,0,B,Low,0,C,High,-0.9476537901763431,0,C,High,0
0,B,Medium-Low,0.018300338149326176,1,B,High,1,A,High,0.2935907285207889,0,A,Medium-High,1
0,B,High,-0.46074371815737203,1,B,Low,1,A,High,0.9547070637043321,1,C,High,1
0,A,Medium-Low,0.2970357425461239,1,C,Low,1,A,Medium-Low,-0.9244478877430861,1,C,Medium-High,0
1,A,Medium-High,0.2368113445226446,1,C,Low,0,B,Medium-Low,-0.3447007872145544,1,A,Low,0
