Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj1_Feature13_binary,Obj1_Feature14_nominal,Obj1_Feature15_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Obj2_Feature13_binary,Obj2_Feature14_nominal,Obj2_Feature15_ordinal,Collision
1,A,High,0.2864776827160737,0,B,High,0.7476903634514445,0,A,Medium,-0.7894655132438081,0,A,Medium-High,0,B,High,-0.3467789555455578,0,A,Medium,-1.3148855045417207,1,C,Medium-High,-1.4339596057256234,0,A,Medium-High,0
0,A,Medium-High,1.0095568335815988,0,A,Medium,-0.5533381360755764,0,B,Medium,-0.011265214744534967,1,A,Medium,1,B,Medium,-0.8702386154443092,0,B,Medium-Low,-0.14663925095458838,0,A,Low,0.309123086899949,1,B,Medium-High,0
0,C,Medium-Low,0.32843291494843285,0,C,Medium-Low,1.0482597287305984,1,C,High,-1.8562150148727907,0,B,Medium,0,B,Medium-Low,-1.190791436146355,1,B,Low,0.6806792615563072,1,C,High,-0.23103061337418052,1,A,High,0
0,C,Medium-High,1.9580671300559396,1,C,Medium-Low,0.07738507228564201,1,B,Low,-0.013994027129077578,1,B,Medium-High,1,C,Low,1.6014724757834315,0,A,Low,0.4075488060369176,0,B,Medium-High,1.0907640894373811,0,C,Low,1
1,B,Medium-Low,0.9140384495519592,0,A,Medium-Low,-0.8092438263067786,1,A,Medium-High,1.3036706331554189,0,A,Medium-High,0,B,High,-0.5900040033897892,0,A,Medium,1.524789430101803,0,B,Medium-High,-0.4879864231944238,1,B,Medium-Low,1
1,C,Low,1.7332350221219617,1,A,High,-1.319078947942692,1,B,Medium,1.143085249891875,0,C,Medium-Low,1,A,Low,1.9079371880999476,0,A,Low,0.6073477303451935,0,B,Low,-0.9379345571699327,0,A,Medium-High,1
0,C,High,-1.141061486832844,1,C,Low,-0.2520178632766934,1,C,Medium-High,0.18644149714371444,0,C,Medium-High,1,A,Medium-Low,-1.4295442913442091,1,B,Medium,1.2744968714751408,1,B,Medium-Low,-0.03941908830504921,1,A,Medium-High,0
0,B,Medium-High,-0.6530973831927194,1,B,Medium-High,-0.36259156920488744,0,B,High,0.8141739553992289,0,B,Medium-High,0,B,Medium,-0.6732237993962032,0,A,Low,1.1138131221996848,0,A,High,0.8951209022237214,0,C,Medium-High,1
1,A,Medium-High,-2.1663534363990316,1,A,Medium-Low,-0.1855115812216211,1,A,Medium-High,0.4134966472740056,0,C,Low,0,A,Medium-High,-0.2792144002561747,0,A,High,0.24876431697947066,0,A,Medium,-0.7964386453057292,0,C,High,0
0,B,Low,-0.7262347678767475,1,B,Low,-1.5093333550376768,0,A,Medium-High,-2.130970483032626,0,C,Low,1,B,Medium-High,-0.2171732689530214,1,C,High,-0.17423380202751493,1,B,High,0.9742505355887835,1,B,Medium-Low,0
0,C,Medium,-1.3504224721139944,1,B,High,-0.3195797599451725,0,B,Medium-High,-0.32661932751037526,0,A,Medium-High,0,C,Medium-High,-0.6348380361097156,0,C,High,0.3714144382435162,0,A,Low,-1.2240469765977369,0,B,Medium-Low,0
0,A,Medium-Low,0.05730872479418357,0,C,Low,-0.17166068055559847,1,A,Medium-High,1.4610602919579239,1,A,Medium-High,0,A,High,0.36048734633885954,1,C,Medium,0.9681573408903202,1,B,Low,1.3657385343795,1,C,Medium-Low,1
1,A,Low,-0.8782870129156547,1,C,High,0.5717195903751376,0,B,Medium,-0.5037777718564609,0,C,Medium-Low,0,A,Medium,-0.6957211699827893,0,C,Medium-Low,-1.0110062582091752,1,B,High,1.3463212530100483,1,A,Medium-High,0
1,C,Medium,-0.012931423015058913,0,B,Medium-Low,-0.2646185448166697,0,A,Low,2.429975648856191,1,A,Medium-High,1,A,High,1.1885222545549499,0,B,Low,-1.0049875012101779,0,A,High,-0.9494366911983771,0,A,Medium-High,1
1,B,Medium,0.15421059638979503,1,C,Medium-High,1.974816656344415,0,B,High,-0.14609414974327753,1,A,Medium,0,C,Medium,2.1109749970930336,1,B,Low,0.42373617528251917,0,B,High,-0.20275603677954393,0,B,High,1
0,A,Medium-High,-0.07610024738868633,0,B,Low,0.4685265839066211,1,A,Medium,0.49230537840107963,0,C,Medium-High,0,C,Low,0.6348314886556485,1,C,Medium,-1.3223042350945267,1,A,Medium-High,0.7115711972589406,1,A,Medium-Low,1
0,B,High,-1.3455932032847304,1,B,Medium-High,-2.4739907278072004,0,A,Medium-High,-2.370338880744585,0,B,Low,0,B,Medium-High,1.180421484198172,1,B,Medium,0.2276589711377603,0,A,Medium-High,-0.5068210684580358,0,B,Medium-Low,0
0,C,Medium-Low,-1.2115597196993346,0,A,Low,0.018691963718441215,1,C,Medium,0.0053301483010148795,0,B,Low,0,A,Low,-0.2363593411733202,0,A,Low,-2.2731139798068742,1,C,High,-0.6258132566316789,0,B,Medium-High,0
1,B,High,-1.273121426028509,0,A,Low,0.49530324849552687,1,C,Medium-Low,-1.0744546898307998,1,C,Medium-Low,1,A,Medium-High,0.13877017397978048,0,B,High,-0.025226932239381602,0,B,High,-1.2363429392125616,1,B,Medium-Low,0
1,C,Medium-High,-0.8032378046708317,1,A,Medium,0.13368276956655417,0,C,Medium-High,-1.2586747316585893,0,C,High,1,C,High,0.49758609177876884,1,B,Medium,1.4982779738222742,0,C,Medium,1.2584673460972162,0,B,Low,1
1,B,Medium,2.092287653460617,1,B,High,-1.4156656172320046,0,B,Medium-High,-0.5879588542866981,1,C,Medium-Low,1,B,Medium,1.506918638139217,1,C,Medium-High,1.0563157823437046,0,A,Medium,0.9488236539206586,0,B,Medium,1
0,B,Medium-High,-0.6719874334903208,0,B,Low,-1.5658448650077137,0,A,Medium-High,0.6974417510324127,0,C,Medium,0,A,Medium,-0.4770799434277616,1,A,Medium,-0.3227762047217348,1,A,High,-0.48273793042902646,1,C,High,0
1,C,Medium,-0.1833285846117868,0,A,Medium-High,0.685101577081013,0,A,Medium,0.8044286498202337,1,A,Medium-High,0,C,Medium-High,0.3236243931034233,0,A,Medium,-0.7426421538363971,0,C,Medium,0.849036537875055,1,A,Medium-High,1
1,A,High,0.42513894683196124,1,C,High,1.24643639592267,0,A,Medium,0.07960094315303809,0,B,Medium-High,1,B,Medium-High,0.24345399473956433,0,B,Low,0.4156166412774483,1,A,Medium-High,0.20401933862161922,1,A,Medium-Low,1
0,B,High,0.30374121814651023,0,C,Medium-Low,-1.9860067722518895,1,C,Medium-High,-0.8468820438821215,0,C,Medium-High,0,A,Medium-High,1.5910846149662297,1,B,Medium-High,0.37193721533786245,1,A,Medium,0.11614233713892938,1,C,Low,0
1,A,Medium,0.5168334854256713,1,B,Medium-High,0.6946585775770248,1,B,Low,-2.7770021451468234,1,A,High,0,C,Medium-Low,-0.5261623718243185,0,C,Medium-High,-1.0783681246623673,0,B,Medium-Low,-0.9107550818878823,0,C,Medium-High,0
0,B,Medium-High,-0.8664885687474463,0,C,Medium-High,-1.8162192044586325,0,B,Medium-High,0.6261758106987032,0,C,High,1,C,Medium,-1.4564994450955455,0,A,Medium-High,0.0008726804350785593,1,C,Medium,-0.7302400140971492,1,C,High,0
0,A,Low,0.22848831716369722,1,B,Medium-High,-0.5940375809706511,1,C,Medium,0.5976659227578519,0,B,Medium,0,B,Medium,2.219127629242229,0,B,Medium-Low,0.690849772498663,1,A,Medium,-0.3098725865328912,0,B,Medium-Low,1
0,B,Medium-Low,0.6100708647546017,0,A,Medium-Low,0.8491408701751881,1,B,Low,0.3210172394664235,0,A,Low,1,B,High,0.6650043445011146,0,B,Low,0.2382514521549985,1,B,Low,0.30309662250442837,0,C,Medium-High,1
1,C,Medium,0.088483192959181,1,A,Low,2.7236962595345915,0,A,High,2.734106038316746,0,A,Medium-High,1,C,High,0.2902209019819639,1,C,Medium-High,0.7776136646127318,1,B,Medium-High,0.8164639900626985,1,C,Low,1
0,B,Medium-High,1.8175298878283581,1,B,High,-1.6215214415511177,1,C,High,-0.9677907581959491,1,B,Medium-High,1,A,High,0.37534443670086354,1,C,Medium-High,-0.6010128878754366,1,B,Medium-High,-0.684300116904749,0,C,Medium,0
0,B,Low,-0.418561606851621,1,C,Medium-Low,-0.7749461113228813,0,B,Medium-Low,0.273038712330051,0,C,Medium-Low,1,B,Medium-Low,0.18229623359730796,0,A,Medium-High,-0.08612792203146924,0,B,Medium-Low,-1.270617279247157,0,A,Medium,0
0,C,Low,1.5142146716415918,1,A,Medium-High,-0.2166666516058358,1,A,High,1.0986631348131537,1,C,High,0,B,High,-0.9080234794358205,1,C,Medium-Low,-1.0253994446946244,1,B,Medium-High,0.5256886434775295,0,B,Medium,1
0,A,Medium-Low,-0.7948824273489765,0,C,High,1.2947177104184096,0,C,Medium-High,0.5707822606808036,0,C,High,0,C,Low,0.6876966700732637,0,B,High,0.8141360809623964,0,A,Medium,2.2511031106984363,0,A,Medium-Low,1
1,A,Medium,-0.4061597561394637,1,B,High,-1.9331098694076503,1,C,Medium,0.8256837046875207,0,C,Medium-Low,1,C,Medium-Low,0.5914329106224244,1,C,Low,-0.8029621442431146,0,A,Medium-Low,-1.7242888318680192,0,B,Medium-High,0
0,A,Medium,0.4316958947052699,0,C,Low,-0.2558674304349183,0,B,Medium-High,-0.11088971029025214,0,A,Low,1,B,Medium-High,0.5530122167584867,0,C,Medium,0.5575209651174711,0,B,Medium-Low,-1.1066984617556892,0,B,Medium-Low,1
1,B,High,-1.1063162839704346,0,C,Medium,-1.7991017421880633,1,C,High,-1.0148001283100274,0,C,High,0,B,High,2.2327518429489026,0,C,Medium-Low,3.40264138563312,1,A,High,0.6343104374285826,0,B,Medium-Low,1
0,C,Medium-High,0.5959974519719604,0,C,High,-0.07200348368676233,0,A,Medium-High,0.00887122787129896,1,A,High,1,A,Medium-High,2.813683212426968,0,C,Medium,0.29367902475905266,0,B,Medium-Low,0.9711629748427772,1,B,Medium-Low,1
0,C,Medium-High,-0.35182295254789575,1,C,Medium-Low,1.549121265527379,0,C,Low,-0.7500348558847785,1,B,Medium-Low,1,C,Medium-High,2.000632083827606,0,B,Low,-0.31827758791104876,1,B,Medium-Low,0.9681946356699961,0,A,Medium,1
0,A,Medium-High,0.3983677201726686,0,C,High,2.3677352586965372,0,A,High,-0.27964451555231756,1,B,Medium-High,1,A,High,-0.6294837734175873,0,A,Medium-Low,-1.5402400694243035,1,A,Medium-Low,0.8622981438268991,1,A,High,1
0,B,Low,-0.24348250500289573,0,B,Medium,-0.4263541421412595,1,C,High,0.4653911391473748,0,C,Medium,1,A,Medium-High,-1.1648287589585227,0,B,Medium-High,1.1709083625799075,1,A,Medium-Low,-0.057969482584155116,0,B,Medium-Low,0
0,C,Medium-Low,1.722363592442064,0,A,Medium-High,0.0782332014236811,0,A,Medium-High,-0.13077014644462473,0,C,Medium-Low,1,B,Medium,-1.1042637117759728,1,C,Medium-High,0.408700545306913,1,A,High,1.3675299846021083,1,C,Low,1
1,A,Medium-Low,-0.3294529191185865,1,B,Medium-High,1.8076426528502527,1,A,Low,-0.11171679804444466,1,B,Medium-Low,1,C,Low,0.321557802965919,0,A,High,-0.19427779056805616,1,A,Medium,0.1364760727485448,0,A,Medium-Low,1
0,C,Medium,-0.8284979709596879,0,A,High,-0.6582439168917227,1,C,Medium,-1.5541447584672192,1,B,High,1,C,Medium,0.3477418010121625,0,C,Low,0.5485865683354838,1,A,Medium-High,-0.6795301857208395,0,A,Low,0
0,B,Medium-High,-1.2385851792154805,1,A,High,-0.7563566210319068,1,C,Medium-High,-0.6775359181198627,0,A,Medium,0,A,Low,-0.15188039481024765,1,B,Medium-High,0.3706593366232996,1,C,Medium-Low,1.225864864568772,1,C,Low,0
1,C,Medium-Low,1.4250453610559537,1,C,High,0.2743942710141567,0,B,Medium-High,0.34780996969765443,0,B,Medium-High,1,B,High,-0.9382659294917205,1,B,High,-0.669284635902623,0,A,High,-0.6978216887374518,0,C,Medium-Low,0
0,C,High,0.43539086526280135,0,B,High,-1.1141565119111003,0,A,Low,-0.40174615652328255,0,A,Medium-Low,0,B,Medium-High,0.023637456559567765,0,B,Low,-0.4367687114181467,0,B,Medium-High,-1.101942476624809,1,B,Medium-Low,0
1,B,High,1.0825434200252755,1,C,Medium,0.425296643078083,0,B,Medium-High,-0.3969411076760977,1,C,Low,0,A,Low,0.7562899420618145,1,A,Medium-High,-0.05948521673097262,1,A,Low,0.1945537041467838,0,B,High,1
1,C,Low,-1.7293005845126255,1,C,Medium-High,-1.2254370640676984,0,C,Low,-0.4695357850917182,1,B,Medium,0,A,Medium,-0.8997034682685459,1,A,Medium-High,-0.48316643692266054,0,A,Medium-High,1.2171477806279665,0,A,Medium-High,0
0,B,Medium-High,2.377495056325912,1,A,Medium-High,0.598905598197252,1,A,Low,-0.849956502481041,1,A,High,0,A,Medium-Low,-0.706368804750659,1,C,Medium-Low,-0.9915701210756324,1,A,Medium-Low,-0.21133608891859187,0,C,Low,1
0,A,High,-0.9086359509994996,0,B,Medium-Low,0.6907415642213329,1,A,High,-0.667680502122299,1,C,High,1,B,Medium,0.9663071064694194,1,A,Medium-Low,-0.017350878895925823,1,A,Low,-0.5091058901302787,0,A,Low,0
1,C,Medium-High,-1.472397568176063,0,A,Low,0.23053135219040274,0,B,Medium-High,0.8444037416199972,0,C,Medium-Low,0,C,Medium,-0.9570367783071227,1,B,Medium,-0.5714116362595197,0,B,Medium-Low,-0.2030354843225105,1,B,Medium-High,0
0,A,Low,-0.5396979554664588,0,B,Medium-Low,-0.5909941619002347,1,B,Medium,0.573686250765151,0,B,Medium-Low,0,C,Medium,-1.312529206596918,0,B,Low,0.7931751555486082,0,C,Medium-High,0.17568864380609658,0,C,High,0
0,C,High,-0.6318086164131969,0,C,Low,0.5962430020620029,0,B,Medium-High,0.15083375056880105,1,C,Low,0,C,Medium-High,-0.05315961737948544,0,C,Medium-Low,1.3347092255877246,0,A,Medium-Low,-0.024435765012964922,1,C,Medium,1
0,C,Medium,0.09659547798414514,1,C,Medium,-1.1700880693131914,0,B,Medium-Low,0.725242801496314,1,C,High,1,B,Low,1.3419622935465356,1,A,Medium-Low,0.8126460601245971,0,A,Low,0.24928432041137114,0,C,Low,1
0,B,Medium,0.4417230319458468,0,B,Medium,-1.589913188931736,0,C,Medium,-0.7120182582866261,0,B,Medium,1,C,Medium-High,-1.6319243102518348,0,C,Medium-Low,-0.8872248986762914,0,C,Medium,0.3572499565165622,0,A,Low,0
1,B,Medium-Low,-1.2984438659141366,0,A,Medium,-2.3238843238566584,0,B,High,-0.3513884713293329,1,B,Medium-High,0,B,Low,1.5131730397826864,0,B,High,-0.41902080578468043,0,C,Low,1.1763791846668157,1,C,High,0
0,C,Low,-1.5331876077593123,0,C,Medium-High,1.8570261478504684,0,B,Medium-Low,0.2672495682523953,1,C,High,1,B,Medium,0.9476685708435612,1,B,Medium,0.49727048151793724,0,B,Medium-Low,-0.670132560179787,0,B,Low,1
1,B,Medium,0.48923209341188534,0,A,Medium,-0.3138938067993262,0,C,Medium-High,-0.7975430895665774,1,A,Medium-Low,0,B,Medium-Low,-0.9012512506540483,0,B,Medium-High,0.04722215339423211,1,B,Low,0.1273204497231381,1,A,Low,0
0,B,Medium-High,0.16792157176847053,1,C,Medium-Low,1.0379963434507482,1,A,Medium,-0.4065782034801206,1,A,Low,0,C,Medium,-0.3562828321937128,1,B,Low,0.11353691455520605,0,B,Medium,0.8006643930949306,0,C,High,1
1,A,Medium-Low,-0.6897308939116971,1,A,Medium-High,-0.7358946547725309,1,A,Low,0.006330449670010032,1,C,Medium-Low,1,C,Medium-High,0.7191203760471014,1,A,Medium,1.0968603895873632,0,B,High,1.2520442485578422,0,A,Medium-High,1
0,A,Medium-Low,-0.8280652126024171,0,C,High,0.021857566541936307,1,B,Low,-2.470616778619873,0,C,Medium,0,A,Medium-High,-2.4702984225673186,1,C,Medium,-1.4577311297162194,0,C,Medium-Low,0.864356549508004,0,A,Low,0
1,B,Medium-High,0.46529734814240886,0,C,Low,1.1454331660709203,0,B,High,1.1400730849722658,0,A,Medium,1,C,Medium-High,-0.1651500268068705,0,A,High,-0.19164777246363618,1,C,High,-1.762661617518291,1,A,High,1
0,B,Medium-Low,0.4780055559338162,0,C,Medium,-1.799354595425416,1,B,Medium-High,0.17715444272285386,0,A,High,0,C,Low,0.35851669205247083,0,A,Low,-0.10446528662059493,0,A,Medium-Low,0.42403356691500144,0,A,High,0
1,B,High,-1.6006575292191754,1,B,Medium-High,-0.7347048043110889,1,A,Medium-Low,-0.37015121418563146,0,B,Medium,0,C,High,-1.4478328917468781,1,B,Medium,-0.7324569071619214,0,A,High,0.9955414102805634,0,B,Medium-High,0
0,B,Medium-Low,0.134369772706246,1,B,Low,0.4995969487239588,0,B,High,0.6561058769143335,1,B,Medium,0,A,High,0.4121888589648853,0,B,Medium-Low,-0.26321793327617393,0,A,Medium-High,-0.14844815808822406,1,A,Medium,1
1,A,Medium-High,0.22669611252878138,1,A,Medium-High,-1.125606854171143,0,A,Medium-Low,2.128790137336893,0,C,Medium-High,0,A,Medium-High,-1.6288453975662422,1,A,Medium-High,-0.7389728666605029,1,C,Medium-Low,-0.48168426184694557,1,B,Low,0
0,B,High,1.374200424080516,1,B,Medium-High,-1.127192682524681,0,A,Low,0.3465237818057436,0,B,High,0,C,Medium-High,-0.058216985162569096,0,B,High,-1.8974449656214043,0,C,Low,-0.587524718192261,1,C,High,0
1,B,Medium-High,-0.3724686052480536,0,C,Medium-High,-0.43885526939546177,1,A,Low,-0.17880058733943946,1,C,Medium-High,1,A,Medium-High,2.6734773892576675,1,B,High,-0.4328867163231004,1,A,Medium-High,-0.8434519889484141,1,A,Medium-High,1
0,C,Medium,2.166551754031893,0,C,Medium-High,-0.1473824152147389,1,C,Low,-0.5488589665942698,0,C,High,0,C,High,0.053761635637093984,0,B,Medium,-1.4453541436380148,1,A,Low,-0.383924967515929,0,A,High,0
0,A,Medium-High,-0.5847178389136316,1,B,Medium-Low,-0.7035211816599012,1,A,High,1.1315138308636241,1,A,Medium-High,0,B,Medium-High,-0.8901291019055907,0,A,Medium-High,-0.9272533868864089,0,A,Low,-0.030345141488964878,1,A,Medium-High,0
1,C,Medium-Low,0.7395996225594467,1,B,Medium-High,-1.249983835054897,1,A,High,-0.7923920760188339,1,A,High,0,C,Medium-High,-0.9917909138965584,1,A,High,-1.105250166543484,0,C,Medium,-0.04023873415308309,1,A,High,0
0,C,High,0.7802405544471108,0,C,Medium-High,0.3230935505940563,0,C,Medium-Low,1.2970890916838325,0,A,Medium-Low,1,B,Low,-1.5837783012754494,1,C,Low,0.20109047539876737,0,B,Medium-High,1.257272274490327,0,A,High,1
1,B,Medium-Low,-1.5346539290308192,1,B,High,0.9694925661592616,1,A,Medium,-0.2078147385681864,0,B,Medium-Low,0,B,Low,-0.1466194036111194,1,A,Medium-High,0.025411502478116202,0,C,Low,1.8902005796403043,1,C,Medium-High,1
0,C,Medium-Low,-0.18771505118974893,1,B,Medium,-0.032287974294113196,0,A,Medium,-0.18210666122550243,1,A,High,0,B,High,0.5515629252124614,1,B,Medium,-1.0255813758254646,1,C,High,0.7968866609217088,0,A,Medium,0
0,B,Medium,0.11556263036314378,0,C,Low,0.3883042535086385,0,C,Medium,0.11152384691042153,1,C,Medium-High,1,B,Medium,-1.1229493116817073,1,A,Low,-1.4989869564767735,1,C,Medium-High,0.23732474503531054,1,B,Low,0
1,A,Medium-Low,0.33019070030453035,0,B,High,-0.05920654057560946,1,B,Medium-Low,0.7981469111066449,1,A,Low,1,A,High,-0.09580337984736471,0,A,Medium-High,-1.1143014869545278,1,B,High,0.1823296786666361,0,B,Low,0
1,A,Medium-Low,-0.0374186753806005,1,A,Medium,-0.7160039164368615,1,C,Medium,-0.5001810847532813,1,A,Medium,1,C,Low,2.0179812172622342,1,C,Medium-Low,1.0644712562020557,0,B,Low,-0.04362002077739289,0,B,Low,1
0,A,Low,-0.869224470994089,0,A,Medium-Low,-1.0269558384192463,0,C,Medium-High,-0.6175253046788461,1,A,Low,0,A,Medium-High,0.4088695447837564,1,A,Low,0.3074832413628579,0,B,Medium,0.3841076550736763,1,C,Medium,0
0,B,Low,1.4009021048658425,1,C,Low,1.3229055445547868,0,A,High,-0.0728069460431208,1,B,High,1,B,Low,-1.1193726258171401,1,A,Medium-High,1.315950675574616,0,A,Medium-Low,0.1360408481872091,1,B,Medium-Low,1
1,A,Medium,-0.9251043162474559,1,B,Medium,1.3961714570608401,0,B,Medium-High,0.5004068138893375,0,B,Medium-Low,1,A,Medium-High,-1.7268328990192707,0,A,Medium,-0.6749509878572536,1,B,Medium-High,0.26703826653286594,1,B,Medium-Low,0
1,C,Medium,0.09714167853034666,1,C,Medium-High,0.5404873918097374,1,A,Medium-Low,-0.625534908728912,0,C,High,0,B,Medium-Low,-0.5752307062992869,1,A,Low,0.35911107298043343,0,B,Medium,-0.7122035346062433,1,C,Medium,0
0,A,Medium-High,-1.435118751227672,1,B,Medium-High,-0.41543752220579117,0,B,Medium,0.9842507776528566,0,C,High,1,A,Medium-High,-1.9673642463431456,1,B,Low,1.1431766342326415,1,B,Medium-High,-0.1299285142966597,1,B,High,0
1,B,Medium-Low,0.29319589623647485,0,C,Medium-Low,3.100896769972332,0,C,Low,-0.8343096804899804,0,B,Low,0,B,Medium,-1.0046525848662529,0,C,Medium-Low,-0.8621618946231885,1,B,Medium-Low,0.03804692400730641,1,B,Low,1
1,A,Medium,-0.19630927047820185,1,B,Low,-0.11177561327287953,1,A,Low,1.5601274635257543,0,A,High,1,B,Medium,1.5107202803000916,1,C,Medium,0.1973885352902505,0,A,Medium-High,1.6081499177935337,1,C,Medium,1
1,B,Medium,-1.7613594358702085,1,B,Medium-High,-2.2082324015808563,1,A,Low,-1.2504954275784668,1,A,Low,0,B,Medium-High,-0.5609202242391526,0,B,Medium,0.9764332592871625,1,A,High,0.027714601135223546,0,A,Low,0
0,B,Medium,-1.179982006183988,0,C,Low,0.4311159223333337,1,A,Medium-Low,1.0681310178736771,1,B,Medium-Low,1,B,Medium,0.21360784796815707,0,B,High,0.6807074732738527,0,A,Medium,1.8166909412306198,1,B,Medium-Low,1
0,C,Medium-High,0.6477241797870367,0,B,Medium-Low,-0.7453028433859166,1,A,Medium-High,1.8780400822871153,0,A,High,1,C,Low,-0.07831079364911178,1,B,Medium-High,0.14407528408833564,1,C,Low,-0.6546362931571333,0,A,Medium-Low,1
0,B,Medium-High,-0.3692510716329445,0,A,Medium-High,-0.40022983631626086,1,B,Medium,0.24847659009901854,0,A,High,0,B,Medium-Low,0.5108003078937394,0,B,Low,1.4720854874922784,1,C,Low,-1.3231829711159642,1,A,Medium,1
1,C,Medium-High,0.48652910555872464,0,C,High,-0.6491104997499764,0,A,Medium-Low,0.1147972419285655,0,B,High,1,B,Medium-Low,-0.00988642407448374,1,B,Medium,-0.2986742155869672,1,C,Low,1.1259260771729298,1,C,High,1
1,C,Low,-0.9417897167335383,0,C,Low,-0.49547942733530786,1,B,Medium-Low,-0.22756184813165073,1,C,Medium-Low,0,B,Medium,-1.399261266118759,1,C,Medium-Low,-1.0530361118079226,1,B,Medium-Low,-0.5239528626120007,0,B,Medium,0
0,C,Medium-High,-1.4881746542451895,1,B,Medium-High,-1.0237879248775061,1,A,Low,-1.2890641648169034,0,C,Medium,1,C,High,0.6521146914623822,0,C,High,-1.867347451691574,1,C,High,-0.9297364063937887,0,C,Medium-Low,0
0,C,Low,0.15763479056260957,1,B,Medium,-0.3477439747587312,1,B,High,0.6221060157065379,0,A,Medium,1,C,Medium-Low,-0.6830450041947396,1,C,Medium-High,1.0700337865862344,1,A,Medium,0.0516612022634747,0,C,High,1
0,A,Low,-1.306599587668918,0,A,Medium-High,-0.78301428293048,1,C,Low,-2.1593932085585976,0,C,Medium,0,C,Low,-0.46837114636635346,1,B,Medium-High,-0.10347082645158333,0,C,Medium,-1.0253550563958633,0,A,Low,0
0,C,Low,-0.5473073814622493,0,B,Medium-High,0.24683852697566042,0,B,High,0.16999182271570495,0,C,Medium-High,0,B,Low,1.5597417462239191,0,B,Medium,0.2890576720529869,1,A,High,0.9397114820807312,1,B,Medium,1
0,B,Medium-Low,1.8662239677978512,1,B,Medium-Low,1.0647247964984639,0,C,High,-0.5701284679180619,0,B,Low,1,A,High,0.6105772078351505,0,A,High,0.4273120814129554,0,C,Medium-High,-1.393991791036805,1,C,Medium,1
1,B,High,-1.432009500031428,1,A,Low,-0.6196976117071046,0,A,Medium-High,-0.3698246073036812,0,A,Medium-High,1,C,Medium,0.24419326166765265,0,B,High,-0.42055360449976165,1,C,Medium-High,1.3803641224738443,0,B,Low,0
1,A,Medium-Low,-1.0486207590102605,1,C,Medium,0.20961507571900073,0,C,Low,-0.6878451063711355,1,B,Medium-High,1,B,High,-0.20326781253671952,0,C,Medium-Low,-1.9794151994767784,1,A,High,-1.336501744463841,1,A,Low,0
1,B,Low,0.8068385104481692,1,A,Low,-0.653401301267088,0,C,Medium-Low,-1.2291832351924123,0,C,Low,1,B,High,-1.1708686233176093,0,C,Low,-1.5221289549169783,0,C,Medium,0.7230734256581743,1,B,Medium-Low,0
1,B,Low,-0.15333910697316136,0,C,Medium,-1.2170021240655176,0,C,Medium-High,0.43076049979159825,1,A,Medium-High,1,A,Medium-High,-0.7351369709920201,1,B,High,0.6982100398559372,0,B,Low,0.7501726288006119,0,B,High,0
0,B,Medium-Low,-0.9990085526908428,0,B,Medium-Low,0.2459647593608949,1,A,Medium,1.0275280595311167,1,A,High,1,C,Medium,-0.06577242075261049,1,A,Medium-High,0.5363201938882074,1,C,Low,-0.2936141366311224,0,B,Medium-High,1
1,A,Medium-Low,-0.0011550728358508627,0,C,Medium-High,0.5270865448859674,1,C,Medium-Low,-0.9194926626109727,1,C,Medium-Low,1,C,Low,0.7856562771559431,1,B,Low,0.11508452574481921,0,B,Medium-Low,0.788010033723934,0,B,Low,1
0,B,Medium-High,0.9143416194825983,0,B,Low,-0.30948678958008163,0,C,Medium,0.880028412398745,1,A,Medium-High,1,B,Low,-1.319508994767334,0,B,Medium-Low,1.1735725338092462,0,A,Medium,-1.713143755779764,1,C,Medium-High,0
1,A,High,-1.2735170726897223,0,B,Medium-Low,0.748440864537843,0,C,Medium-High,0.3087081755017653,1,B,Medium-High,1,C,Low,-0.6779584875544881,1,A,High,-1.1966137580995988,1,A,Medium-High,-0.7238034786124942,0,A,Low,0
1,C,Medium-High,1.7981572727090047,1,B,Medium,1.140633218619004,1,C,Medium,0.13454532039835038,0,A,Medium-Low,1,C,High,1.352507270013163,1,B,Medium,1.1184116278411076,0,A,High,0.31156466347791384,1,C,Medium-Low,1
1,B,Medium-Low,0.5777798354091604,0,C,Medium-High,-0.6521328366015116,1,B,High,0.9513933972186064,0,C,Medium-Low,0,C,Low,0.9950081729157302,1,B,Medium-High,0.7701149784479451,1,B,High,0.5961403108743861,0,C,High,1
0,A,Low,-0.12767258789008926,1,B,Medium-Low,-1.657053236491341,1,B,Medium-Low,0.12302746630005056,0,C,High,1,B,High,-0.7746339988693774,0,A,Medium,-0.7251255204740502,0,A,Low,0.16855342027132753,1,B,High,0
