Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
0,C,Medium-High,-0.15033733000829813,0,B,High,0.135667577859522,1,C,High,-1.4458404637320053,1,C,Medium,-0.514576682308143,1,B,Medium-Low,0.08124552052816325,0,C,Medium-High,1.336214042675081,0
1,A,Medium,1.166780170718378,0,C,Low,-1.0249102954012679,1,A,Medium,0.4139063055453582,1,C,Medium,-0.16537134292248343,0,C,Medium-High,0.9499126414298179,1,A,Low,1.3441435072788175,1
1,C,Medium-High,-1.7023094165526387,1,B,High,-0.8919805785463625,1,C,Low,-0.6765738499968488,0,A,Medium-Low,-0.0024425074754526543,0,C,Medium-High,0.11117920322501121,1,B,Medium-Low,0.9201751984663272,0
1,B,Medium,-1.882736670678375,1,A,Medium,-0.7864182112474882,1,C,Low,-0.9526331373682634,0,A,High,-0.2833785889735598,0,C,Medium,0.6448615360081887,0,B,Medium,-0.04242820891523394,0
1,A,Medium-High,1.2428324013207368,0,A,Medium-Low,-0.16171598277129937,0,B,Medium,0.3346981577667272,0,C,Low,-0.18274345287793511,0,C,Low,0.07982373759570348,0,A,Medium-Low,-1.246871422923707,1
1,C,Medium-High,0.07029888874692769,0,B,Medium-High,-0.36502270080777527,1,A,High,-0.052782683896047754,0,A,High,-0.09386699586914507,0,B,Medium,-1.9997807872983584,0,A,Medium-Low,0.8474483668455728,0
0,C,Medium-High,-0.5826650398002956,1,C,Medium,-0.5093266203976545,1,B,High,-1.2853479387247417,1,C,Medium-Low,-0.961562296909605,1,A,Low,-0.7717633258561386,0,A,Medium,-0.10620179963839016,0
1,C,High,0.16769455424381874,0,C,Medium,0.16556149439839568,0,A,Medium-High,1.0049369485939081,0,A,Low,0.7951981431105916,0,A,High,0.03850799085608442,1,A,Medium,0.09012851299249547,1
0,A,Medium,-1.444795932425909,0,C,High,0.0668712021917932,0,C,Medium,1.1027596063185137,0,B,Medium-Low,0.0386120357344491,1,B,Medium,0.28948412351987873,0,A,Medium-Low,0.23791478399333013,1
1,A,High,-0.706732366715371,0,B,Medium-Low,-0.07503246582084352,0,C,Medium-Low,1.236215916289917,0,C,Medium-Low,-0.06660136077825014,0,C,Medium,1.14176384166471,0,C,Medium-Low,0.4384607035482758,1
1,B,High,1.4024135121345735,1,C,Medium-High,-0.9085170818886426,0,B,High,1.4279418358030704,0,B,Low,-0.16543851697033335,0,A,Medium-Low,-1.317077499499456,0,C,High,-1.439156143387617,0
0,B,Medium,1.1074829190821578,1,A,Medium,-0.5513266404402801,1,A,Medium,0.7825695367840321,1,C,Medium-High,-0.41121899101029924,0,B,Medium-Low,0.7231332364082483,0,C,High,-0.7202193030049645,1
0,A,Medium,-0.6315297739488317,0,B,High,0.3243379538982025,0,C,Low,-1.0144151288524683,0,A,High,0.34789737435011325,0,A,Medium-High,0.033333488286262036,1,B,Medium-High,0.0018949872503322485,0
0,C,Medium,0.9270985377565516,1,C,Low,1.6466387616735592,1,C,High,-0.7523008971572135,0,C,Medium-High,1.28504041679176,1,B,Medium-High,-1.0924892738927516,0,B,Medium,-1.1007620678512617,1
1,A,Medium-Low,0.09368915376955371,0,C,Medium-Low,-0.30607793510180864,0,A,Medium-High,0.2090386251697144,1,B,Low,-0.708918388489479,0,B,High,0.509395591323133,1,C,Medium,-1.4211604672488505,0
1,B,Medium-Low,1.0236636466400963,0,A,Medium-Low,-0.4641283022911075,0,A,Medium-High,-0.7520511853058691,0,B,Low,0.2561690748827323,1,A,Medium,-0.5188687632264926,1,B,High,-1.1814284147260243,0
1,A,Medium-Low,-0.425011722739411,1,B,Medium-Low,0.3366044899715514,0,C,Medium,-1.1527652278070755,1,A,High,-0.7925407477722228,0,A,Medium,-0.5177197465234199,0,B,Medium-High,-0.5774577495085765,0
1,C,Low,0.001519102477530079,0,A,Low,0.14034297978013013,1,A,Medium,-1.1467806499123852,0,A,High,0.17820738492832364,1,A,Medium-Low,0.05849658243853488,1,B,Medium-High,1.8863099552573186,1
1,C,Medium-Low,-0.9012254626610748,0,A,Low,0.9245484479186223,0,B,High,1.8677576588549551,1,B,Medium,-0.9467154668398086,1,B,Medium-High,0.6441345373836296,0,C,Medium-Low,-0.11262097293067193,1
1,B,Medium-High,-1.0998378547037988,0,C,Low,0.9461118502766477,1,A,Medium-High,0.15184080775928008,1,C,Medium-High,-1.8377371593375509,1,B,Medium,0.10199744521157006,0,B,Medium-Low,-0.7541272824505226,0
1,A,Medium-Low,0.14492038021598325,1,C,Medium-High,-1.5917217333739027,1,A,Medium,1.716726736918711,1,A,High,-0.8719399682203294,0,C,Medium,-0.028493335474021355,1,A,Low,-0.34757370842423896,0
0,B,Low,-0.27836665334568345,0,B,Low,-1.2112801188108782,0,B,Medium-Low,-0.8435505493714963,0,C,High,1.6499683799695457,0,A,High,-0.5128718940372872,0,B,Medium-Low,0.5932424846666299,0
0,A,Medium,-2.742875964371523,0,C,Medium,1.1055418771203986,0,B,Medium,0.9091062754738497,1,B,High,0.8063170441576157,1,C,Medium-High,-0.5330892138513462,0,B,Medium,1.6207640801397813,1
0,C,Low,0.546530524633039,0,A,Low,-0.36344178813558803,1,B,High,1.5027804689168447,0,B,Medium,-0.5580200678641317,1,C,Medium,-0.32609346669621725,1,A,High,-1.4596861349145618,0
0,A,Medium-Low,0.9094402755903976,0,A,Medium-Low,-2.608203401000506,1,C,High,1.5961626962960096,0,C,Medium-Low,0.08029472287135286,1,B,Medium,-1.0480671152937195,0,A,High,0.9321384120003806,0
1,C,Medium-Low,0.9061120268981357,0,B,High,-0.40021214761247986,1,A,Medium,0.4486607442509098,1,B,High,1.4571101366708454,0,C,Medium,-0.11880898726423192,0,A,High,0.8613339878323416,1
0,A,Medium-Low,-0.42050375320313294,0,C,Medium-Low,0.44053412029072786,0,A,Medium,-2.138460416235411,0,A,High,-0.09806129617632826,1,C,Low,2.482710160579762,1,B,Medium-Low,0.4718327142330299,1
0,C,Medium-High,1.4427772691033636,0,A,High,0.020440539727461696,1,A,Low,-0.383320175377054,1,A,Medium-High,-0.14590471577475989,1,A,Low,-0.07981474808627868,1,A,Medium-High,-0.24873543102830115,1
1,C,Medium,-1.6664231084262435,1,B,Medium,-0.21567042364263622,1,C,Medium-Low,0.36374508206278394,1,B,Medium,-1.7454658211647196,0,A,Low,0.1941586942298838,1,A,Medium,0.5911368011766267,0
0,A,Medium-Low,1.0872930186527563,1,B,Medium,1.1681362472349093,1,B,Medium,0.8481928353719199,0,C,High,1.8220445988916467,1,B,Medium,0.8863672800035466,1,A,Low,-0.14442418566000734,1
0,A,Medium-Low,-1.5087750008435366,1,C,Medium-Low,0.5530814115975659,1,B,Medium-High,1.603296994984897,1,B,Low,0.2849701722146902,1,C,High,-0.7423267208771559,1,A,Medium,0.6111481543400726,1
1,C,Medium-High,1.0246406655452664,1,A,High,0.1889470343112973,0,A,Medium,0.3948891716188022,0,C,Medium-Low,1.1630534580425969,1,C,Medium-High,-1.189901996459639,0,A,Medium-High,0.3371226451529386,1
1,C,Medium-Low,0.3747464214995356,0,A,Medium,0.5389319573827421,0,A,Medium-High,1.3202781929937022,1,A,Medium-Low,-0.6813940291785503,1,A,Medium-High,1.6402160740443663,0,C,Low,0.0798151119075903,1
0,A,Medium,0.7056921597674973,1,C,Low,1.0145580072018157,0,B,Medium-High,0.8182268249828287,1,B,Medium,0.6300959722837771,0,B,Medium-Low,2.0907630126715095,1,B,Low,0.6280263394317395,1
1,B,High,-0.37589582786036274,0,B,Medium-High,1.219149966490405,0,B,Low,-1.2268042959019372,1,A,Low,0.14530285569830334,1,C,Medium-High,0.6131724359718999,1,C,Low,-0.3335169304542649,1
1,A,Medium-Low,-0.024653921961942986,0,B,High,-1.5509453911034976,1,A,Medium,1.7975326482194829,1,C,Medium-High,0.567537850454321,1,C,High,-1.2014459040769472,0,A,Medium-High,-0.8363305619834737,0
0,C,High,-1.1374609681091785,1,B,Medium,1.3542978174275389,0,B,Medium-High,0.579983185393798,1,B,Medium-High,0.334838752860049,0,B,Medium-Low,-0.043569504751564424,0,C,High,-0.5468729650280244,1
1,C,Low,0.20354503614580993,0,A,Medium-High,-2.792491473406565,0,B,High,0.1945662882588425,0,C,High,1.4189299560757413,0,B,Medium-High,0.9085860168756555,1,A,Low,0.10235279174989641,1
0,B,Medium,0.3962969963387667,1,B,Medium-High,-0.4571223766331378,0,C,Low,0.5243299956227416,0,A,Medium-Low,-0.13589853436042992,1,C,High,-1.7203613834466254,1,C,Medium-Low,-0.7459447978307941,0
0,C,Low,-1.2561063324699806,1,C,Medium,-1.7906338296079727,1,B,Medium-High,-0.2707581918623611,1,A,High,-0.17592234065216056,1,B,Medium,0.3496238017751951,0,C,Medium,0.10458942173981334,0
1,C,High,1.3739424379315792,0,B,Medium-High,0.06570600363041494,0,B,Medium-Low,-0.6279001013742502,1,A,Medium-Low,1.2320896619200064,1,C,Low,0.5029108806595765,1,C,Medium,0.39270013161722933,1
0,A,High,0.06809011927951032,0,A,Medium-Low,-1.0395059316375996,1,B,Low,-1.4039682348024387,1,B,Medium,0.06960772641755159,1,B,Low,0.21883517748042677,1,A,Medium,1.3730180877568676,0
1,C,Medium,-0.5461236444882169,0,A,Low,1.9204101666423146,1,A,Medium,-0.5105047147317139,0,A,Medium-Low,-0.7076087764709065,1,C,Medium,-1.5083175584612878,0,A,Medium-Low,0.32624131307122667,0
1,C,High,1.8687604800707653,0,A,Medium,1.739031249529058,1,A,Medium-Low,-1.144619329404819,0,A,Medium,0.9948634768986515,1,B,Low,-0.3266993529090261,0,B,Medium-Low,0.5290006267688188,1
1,A,Low,-0.9115476207409766,1,B,Medium,-0.2752675736791753,1,C,Low,0.7472982764192015,1,B,Low,0.5653131570569694,1,B,Medium,-0.6115538903283212,0,C,High,-0.8357546305965484,0
1,B,Low,-0.681162128917434,1,C,Medium,-0.6155626001138481,0,B,Medium-Low,0.45816413772705045,0,C,Medium-High,0.43568532863998766,1,C,Medium-High,1.9809715511355126,0,C,Medium-Low,0.2666222075658031,1
0,C,Medium,0.0023693625733217814,0,B,High,-0.6189091682072599,0,C,Low,-0.6616526599203153,0,C,Medium,1.020321783469751,0,C,Medium-High,-3.67539204039235,0,A,Low,-0.9000067120358085,0
1,C,Medium-High,0.3313601566557944,1,A,Medium-High,-0.7692555827889092,1,C,Medium-High,-0.09368063225964068,1,B,High,0.41029934932380596,1,C,Medium-High,-0.11364328280929296,1,C,High,-0.7362027879360984,0
0,C,Medium-Low,0.19190135442281017,0,B,Medium-Low,0.9728804971237986,0,C,Medium-Low,1.0052905449029899,1,A,Medium-Low,-0.7427775877472063,1,A,High,-0.7984532984515789,1,A,Low,-1.4995529450795886,0
0,B,High,0.5988017064370357,0,B,Medium-Low,0.16421483232296327,1,B,High,0.19045220374181066,1,A,High,0.1923459447453525,1,A,High,0.15497457193183725,0,A,Medium-Low,0.06685714311868271,1
1,A,Medium,-1.8598915749111073,1,A,High,0.9567201054558344,0,A,Medium-High,0.798954837524472,1,A,Medium,2.4447454914273727,1,B,Low,0.9481607539764758,1,B,Medium,-0.9779741344037065,1
1,C,Low,-0.37866639801451474,1,B,Low,-0.40729142127739276,0,B,Medium-Low,0.05605569499436512,1,C,Medium-High,0.02714503910581504,1,A,Low,-1.4209827480446982,0,C,Medium-High,1.0250974411815206,0
1,C,Medium-High,1.5436973616182006,0,A,Medium-Low,-0.2597757915258346,1,B,Medium-Low,0.2708016393813635,0,B,Medium,0.27338207280534943,0,B,Low,0.3517261489299788,1,B,Medium-Low,0.19747854597582828,1
0,A,Medium,-1.355093342936909,1,A,Medium,-0.10030113463073892,1,B,Medium-Low,0.9312848604254458,1,C,Medium,-1.2700971410363724,0,A,Medium-Low,-0.6691929163082297,0,B,Medium-High,1.3114959612351909,0
0,A,Low,-1.1369799340824132,1,C,Medium-High,-0.4015050747765333,0,B,Medium-Low,0.09178384727739032,1,B,Medium-High,0.4002563890201915,0,B,High,1.0268283844149555,1,A,Medium-Low,-0.7717298603039967,0
1,B,Medium-Low,-0.2692421311405666,0,A,Medium-High,0.39742086300410245,1,C,High,0.5213416275554111,1,B,Medium,-0.39007245733498036,1,A,Low,-1.2296206233885256,0,B,Low,-0.20579637891463112,0
1,C,Medium-Low,1.542660739925082,0,B,Medium,-0.3883007267998735,1,C,High,-0.8133808145306504,0,B,Medium,0.979107435960292,1,B,High,1.0289037454187342,1,C,Low,0.46006999121947895,1
1,A,Medium-High,1.3966061031701045,1,C,Medium,-1.1329645295759372,0,A,Medium-High,-1.9155466336427662,1,B,Medium-High,1.9579022392381233,1,A,Medium-High,-0.39880799824601737,0,A,Medium-High,1.4038254153344984,1
1,A,Medium,-0.19530602589561427,0,C,Medium-Low,-1.2279476096113593,0,A,Medium-High,-1.1917220326835931,1,A,High,0.07352119323533844,0,B,Low,-0.3723890714720233,1,C,Medium,0.12966136046342525,0
0,B,Medium-High,-0.1453399346329619,1,C,High,-2.2420689000018537,1,C,Medium-High,-1.4367583436807596,0,A,Medium-Low,1.7961589469874448,0,C,Low,0.6583221116067088,0,C,Medium,-1.2534310860048385,0
0,A,Medium-Low,0.5133061897339902,1,A,Medium-High,-0.9495506942988163,1,B,High,2.404397320658733,0,C,Medium,-0.3643887144306476,1,C,Medium,-0.07499321638686592,0,A,Medium-Low,0.04291364365167892,1
0,C,Medium,-0.2968659453302718,1,B,Medium-High,-0.6971193385491052,1,B,Medium,-0.9307049431258213,1,B,Medium,-0.12670704566633725,1,B,Low,1.208157200941091,1,B,Low,-0.047517840074468305,0
0,C,Medium-High,0.8235952463928982,0,C,Low,2.372422445134256,1,A,Medium-Low,-0.4778598742270102,1,A,Medium,1.7623707490785372,0,A,Medium-High,0.7415233657009442,1,B,High,-0.7686721883747233,1
1,C,Medium-Low,1.0030537437682518,0,B,High,-0.6279041724213364,1,B,Medium-High,-1.688679654785067,1,A,Medium-High,-1.624516401776766,1,B,High,1.518240607064107,0,B,Medium-Low,0.8630263117046405,0
1,A,Medium-Low,0.9258185852412091,1,C,High,0.5569244238270944,1,A,Low,-0.4815394127454961,1,A,Medium-Low,0.01744992105020632,0,B,Medium-Low,-0.4538560922908353,0,A,Medium-High,-2.8526480834942802,0
1,B,Medium-Low,-0.961183152104205,0,A,Low,0.27810685768537796,0,A,Low,0.5610156843083705,0,B,High,0.7817180514991262,1,A,High,-0.8519004420102901,0,B,Medium-High,2.248898319838478,1
0,A,Medium-Low,0.20126470293909673,1,B,High,-0.6533323799448642,1,A,Medium-High,0.9887014219071817,0,C,High,0.4334087843794532,1,C,Medium,0.3417672715194429,0,B,Medium,0.041370231425348854,1
0,A,Medium,-0.6910892186983849,0,C,Medium-High,1.4791180242565904,0,C,Low,0.2802735083754209,0,A,Medium,-0.20542460913911675,0,A,Medium-High,0.3200584984535519,1,C,High,1.5429978681404333,1
0,A,Medium,-0.500204536713594,1,B,Medium,-1.4594817788135432,1,A,Low,-0.36037860049491405,1,B,Medium-Low,-0.537757671746532,1,B,High,0.2307049304892366,0,A,Medium,-0.6826002090492834,0
0,B,High,1.9034201421694381,0,B,Medium-Low,-0.0025677090977875576,1,B,Medium-Low,-0.3191030618491681,1,C,Medium,-1.1100519625855825,0,A,Low,-0.959361158923101,0,A,Low,1.6307755240076467,1
1,B,Medium,0.6557975900753499,0,B,Low,0.8038855668395839,1,B,Medium-Low,1.0726793830995527,1,B,Low,-0.9773430416897335,1,A,Medium,0.7075727523549163,1,B,High,-0.06396226676011324,1
1,C,Medium,-0.12206565585894943,0,B,Low,-2.173227342763134,0,C,Medium-High,-1.9353314689671335,0,B,Medium-Low,-1.063598003717906,1,A,High,-2.00633579021239,1,C,High,0.7864594293619024,0
1,A,High,2.048536241196329,1,B,Medium-High,-1.3293451259497961,1,A,Low,-0.9446097016099588,1,C,Medium-Low,-0.8572684959531571,0,A,High,1.5004413768670375,0,C,High,-1.1465378877775765,0
1,B,Medium-Low,1.3814572896968593,0,C,Medium,1.512202123034022,1,B,Medium-High,-2.3186462360958267,0,A,Medium,0.0069632425559047985,0,A,High,-0.8943003901734111,1,A,Low,0.5557636752135453,1
0,B,Low,0.6498549987824137,1,B,Medium-High,-0.1511199352938954,1,A,High,0.2614722466173872,0,B,Medium-High,1.9870279632322756,1,C,Medium-High,-0.03714741811265575,0,C,Medium-Low,-0.44513827319654364,1
1,A,Low,-0.35736983838877623,0,A,Low,-0.20179574576103532,0,C,Medium,-0.4850101952661964,0,A,Medium,1.2438686445440965,0,C,Medium,1.7354235427794686,1,C,Medium-High,-0.06548433260251543,1
1,B,Low,0.47761246597071655,0,A,High,0.10759844170428358,1,C,Low,0.39787343312378864,1,A,Low,-2.1155824115535133,1,C,Medium,1.618652993724403,1,B,Low,-1.0365917557245183,0
1,B,Medium-Low,0.3094446117439452,1,A,Low,1.9677360796410959,0,B,High,-0.18551302870495356,0,C,Medium-High,-1.4612432406475162,1,C,High,0.4571543666785935,0,B,Low,0.23696903217312348,1
0,B,High,0.8185476719111436,0,B,Medium-High,-0.8153414008671034,0,C,Medium-High,-0.18579850496534275,0,C,Medium-High,0.22624909980578253,0,C,Medium-Low,0.07331582943060251,1,C,Medium-High,1.2935117426427905,1
1,A,Low,0.759154654909215,1,A,Medium,-0.07930923441947565,1,A,High,0.9489021535018486,1,C,Medium-Low,0.05936774562864193,1,C,Medium,-0.19931357140689088,0,A,Medium-Low,-0.46678437127345357,1
1,A,High,0.025501971844345685,1,C,Low,1.087553366248306,0,B,Medium,-0.5832371754782922,1,C,High,-0.40310636493055385,0,C,High,1.0959091659855973,0,C,Medium-High,-0.7083312775776306,1
1,C,Low,-2.2903794635490944,0,B,Medium-Low,0.06815945117495367,1,C,Low,0.7872578611405392,1,B,Medium-Low,-0.6622806233009486,0,C,Medium-High,-1.0603249046364225,0,C,Medium-Low,0.4900004683041346,0
0,B,Medium-Low,-0.5055122109299146,0,B,Medium,-2.849411795252275,0,C,Medium-High,-0.8265396248462235,1,A,High,-1.861481037067002,1,B,Medium-High,-0.3714689095606182,1,A,Medium,0.5791675846407172,0
0,A,High,-0.15354725053278032,1,B,Medium-Low,0.9098705926041306,0,C,Low,-1.0931064867052327,1,A,Medium-Low,0.17816304728832386,0,C,Medium,-0.575300566094244,1,B,High,-1.7368921269310005,0
1,B,High,0.0015925394030950654,0,B,Medium-High,-0.09111562731343434,0,B,Medium-High,0.9447000435146266,1,B,Medium-Low,0.4537216938359446,1,B,Low,-1.221618693995349,0,A,Medium-High,1.7094353609968513,1
1,A,Medium,-1.1874332515807142,1,C,Medium-High,0.9705654005501722,0,A,Low,0.16682280747844425,0,B,High,-1.0742880603778044,0,B,Medium-Low,0.30831079710861786,0,A,High,2.0717015694017853,1
0,A,Medium-High,2.165348636669506,1,A,Medium-High,1.7181392352446245,1,A,Medium-Low,-1.79385010044334,1,A,Medium-High,-1.947552285467812,0,A,Low,1.2471220487822698,1,A,Medium-Low,-0.9862892330953832,1
0,C,Medium-High,-0.4677252960214655,0,A,Medium-Low,0.4774077832292855,0,B,Medium,-0.4880238758974915,1,B,Low,0.11875212555091476,0,C,Medium,0.6524650973903733,1,A,Low,0.3855180213295519,1
0,B,Low,1.6723474404920928,1,A,Low,-0.16652948366643405,1,B,Medium,0.7066229919036225,0,B,Medium-Low,1.0831027537166562,1,B,Medium,1.4057236252982959,0,C,Medium-Low,0.09162267822735319,1
1,A,Medium-Low,-1.0488889068046174,0,C,Medium,-1.4451061189274903,0,A,Medium-High,-0.6371268615090767,0,A,Medium,-0.3927415690308801,0,C,Low,-1.275356337127338,1,B,Medium,1.9017239124502985,0
0,B,Medium-Low,0.6905593433840209,0,B,High,0.7271925207945787,1,A,Low,0.985575398103816,1,B,High,-1.240433572352235,0,A,Medium-Low,0.7991264289677421,1,C,Low,-1.4967005332739023,1
1,B,High,1.52634604694297,1,C,High,0.14953437179949922,1,A,Low,-2.621785167030711,1,C,Medium,0.7908443501809664,1,A,Medium-High,2.0484373615762204,1,B,High,-0.8112565045326287,1
0,B,Medium-High,-1.4598183581168105,1,A,Medium-Low,-0.2122551699523045,0,A,Medium-Low,-0.8460983595677543,0,A,Low,1.4692625799541421,0,B,High,1.4729684097994111,1,B,High,-0.9303707564209893,0
1,B,Medium-Low,-0.7801634142317122,1,C,Medium-High,-1.0503529269939202,0,B,Medium-Low,0.32898395057403074,1,A,High,1.6105416947344393,1,A,Medium,0.43023843113705074,1,A,High,-0.06064829973471244,1
1,B,High,-1.5431731521123175,1,C,Medium-High,-0.31257334929174563,0,C,Medium-Low,0.2934295040624639,0,C,High,0.07057639122653027,0,C,High,-0.2259225515386628,1,B,Medium-Low,-1.6090488603360575,0
0,A,Medium-Low,-1.1027637514753212,1,C,Medium-Low,-0.05596176553778283,1,B,Low,-0.7227060450446416,0,C,High,0.34813816610041226,0,A,Medium-High,-0.2542806361530356,1,A,Medium,-1.6801514555692278,0
1,A,Medium,-0.624902757634587,0,B,Medium-High,0.7293485121598782,0,C,High,1.1866966155050453,1,A,Medium-High,0.6798485921272517,0,B,High,0.19626231148050025,0,B,Low,1.3831903148747013,1
1,A,Medium-Low,0.8135807419854398,0,C,Medium,-0.3287535415613297,1,C,Medium-High,0.0766326101114241,1,C,High,0.021220534713387196,1,A,High,0.4846714778888711,0,B,Low,-1.1723312173088427,0
0,A,High,-0.4268082478344994,1,A,Medium-Low,-2.222890525380106,1,C,High,-1.3219290628861842,1,A,Medium,0.2341541629159578,0,B,Low,0.5784384555818719,0,B,Medium-Low,0.7169238480076182,0
1,C,Medium-Low,-0.12035457239367531,0,C,High,0.8689275715797806,1,A,Medium,0.850379905654862,0,A,High,0.5107386123162085,1,A,Medium-Low,-0.1510635784658176,0,B,Medium,0.25517543967886464,1
0,B,Low,0.2994828612150362,1,B,Low,1.5372246668513057,1,C,Low,-0.7271975641029439,1,B,Medium-High,-0.804599701306524,1,B,High,0.5686965889968896,0,C,Low,-1.0745212646033107,0
0,C,Medium,1.8777942818018627,1,A,Medium-Low,0.05330497021301842,0,B,High,-1.0258940313957428,0,B,Low,0.13964064445873636,1,A,Medium-Low,0.31198919380755946,1,A,Low,-1.3848654711272073,1
1,B,High,0.9569628337512246,1,C,Medium,1.0511960693991205,1,B,Medium-Low,-0.4272443007157392,1,A,Medium-High,-0.45630719734328773,1,B,Medium-Low,0.6737607106709229,0,C,Medium,-0.10134914851595894,1
0,A,Medium-High,1.2467899708276968,1,B,Medium-Low,0.16184278697191137,0,A,Medium,-0.837302016261292,1,B,Medium-High,-0.3359758447309792,1,B,Medium,0.44546726525033853,1,A,High,-0.155553920530177,1
0,B,Medium-Low,-2.6985488489601708,0,C,High,0.6909211142024807,0,C,Medium-High,-1.2519640377724763,1,B,Medium-Low,0.10985008193180568,1,C,Medium,0.9532844492458438,1,A,Medium-Low,-0.12017542585746196,0
0,A,Low,1.66002852378606,0,B,Medium-High,0.6323893487262194,1,B,Medium-Low,1.6478495075672859,1,B,Medium-High,-0.2095826971656716,0,B,Medium,-1.3593360003138288,1,C,High,0.5903600729467682,1
1,B,Medium-Low,0.09956971346350235,0,B,Low,2.4308693835858723,1,A,Medium-High,0.24549626832088103,0,C,Medium-Low,-1.5346681025085886,0,A,Low,0.7565606726612436,1,C,Medium-Low,1.4111155237860362,1
1,B,Medium,-2.358288305094587,0,A,Low,2.6614981299387366,1,C,High,0.7564273674338348,0,A,Low,-0.40460757196722463,1,B,Medium-Low,-0.20367016204681196,0,C,Low,-0.4626874286833006,1
1,B,Low,0.2763452680817227,0,C,Medium,-0.33915029474409397,1,C,Medium-High,0.9939419154097975,0,B,Medium-High,-0.9573832412108434,0,A,Medium,1.761039869499635,1,A,Medium-High,0.17431407618512282,1
0,A,Medium-High,-1.0284003570091287,0,C,Low,-0.7408248010272405,0,C,Medium,-0.4228486025173379,1,B,High,-0.734960089985465,1,C,High,1.0632748893719604,0,C,High,-0.9059500490528631,0
0,A,Low,0.6970570000158499,0,A,Medium,0.8835829271303077,0,C,Medium-High,0.3380078934457586,0,C,Medium-Low,-1.4305442340076093,0,C,High,0.2924144993655381,0,B,Medium,1.3062039750451988,1
